id,gender,customer_type,age,type_of_travel,class,flight_distance,inflight_wifi_service,departure/arrival_time_convenient,ease_of_online_booking,gate_location,food_and_drink,online_boarding,seat_comfort,inflight_entertainment,onboard_service,leg_room_service,baggage_handling,checkin_service,inflight_service,cleanliness,departure_delay_in_minutes,arrival_delay_in_minutes,satisfaction
4232,Male,disloyal Customer,35,Business travel,Business,1020,3,3,3,3,5,3,5,5,5,2,4,5,4,5,1,0,dissatisfied
122766,Female,disloyal Customer,37,Business travel,Eco Plus,651,2,2,2,3,4,2,1,4,2,3,3,4,3,4,0,0,dissatisfied
10051,Female,Loyal Customer,51,Business travel,Eco,326,3,1,1,1,5,3,3,3,3,3,3,4,3,3,55,44,dissatisfied
20505,Male,Loyal Customer,38,Personal Travel,Eco,139,3,5,3,4,5,3,3,5,5,5,4,5,5,5,0,0,dissatisfied
80302,Male,Loyal Customer,26,Business travel,Business,2870,3,3,3,3,3,3,3,3,3,2,3,1,4,3,27,29,dissatisfied
102509,Female,Loyal Customer,37,Personal Travel,Eco,236,2,4,0,4,3,0,3,3,5,5,5,5,5,3,6,0,dissatisfied
116150,Male,Loyal Customer,9,Personal Travel,Eco,342,3,3,3,3,2,3,2,2,2,3,2,3,3,2,0,0,dissatisfied
5156,Female,Loyal Customer,67,Personal Travel,Eco,622,1,4,1,1,4,5,5,3,3,1,3,5,3,3,0,33,dissatisfied
19099,Male,Loyal Customer,35,Business travel,Eco,287,5,4,4,4,5,5,5,5,2,5,1,4,5,5,0,0,satisfied
87881,Male,Loyal Customer,13,Personal Travel,Eco Plus,214,2,3,2,3,1,2,1,1,3,4,4,5,4,1,32,18,dissatisfied
57379,Male,Loyal Customer,59,Personal Travel,Eco Plus,414,2,2,2,3,3,2,3,3,3,1,3,2,3,3,1,8,dissatisfied
6380,Female,Loyal Customer,43,Business travel,Business,213,5,5,4,5,4,5,4,5,5,5,4,5,5,5,0,0,satisfied
23966,Female,Loyal Customer,49,Business travel,Eco,596,5,2,2,2,4,1,3,5,5,5,5,2,5,2,0,0,satisfied
94867,Female,disloyal Customer,21,Business travel,Eco,293,2,3,2,3,2,2,2,2,1,1,3,3,3,2,28,13,dissatisfied
60259,Female,Loyal Customer,20,Personal Travel,Eco,1506,2,4,2,3,2,2,2,2,2,2,4,2,4,2,0,8,dissatisfied
69488,Female,disloyal Customer,11,Business travel,Business,1089,4,5,5,3,2,5,2,2,5,3,4,5,5,2,0,0,satisfied
54375,Female,Loyal Customer,52,Business travel,Business,305,3,3,4,3,4,1,4,4,4,4,4,3,4,2,0,0,satisfied
32318,Male,Loyal Customer,28,Business travel,Business,216,0,4,0,2,4,4,4,4,2,4,1,5,3,4,0,69,satisfied
10647,Female,disloyal Customer,44,Business travel,Business,308,4,4,4,2,3,4,3,3,3,2,5,3,4,3,0,0,satisfied
102510,Female,Loyal Customer,66,Personal Travel,Eco,407,4,1,4,3,2,4,3,1,1,4,1,3,1,1,18,5,dissatisfied
2878,Female,Loyal Customer,70,Personal Travel,Eco,409,3,5,3,3,2,4,5,5,5,3,1,3,5,3,0,14,dissatisfied
63726,Female,Loyal Customer,43,Business travel,Business,3083,2,2,2,2,2,3,1,5,5,5,5,3,5,2,0,0,satisfied
13912,Female,Loyal Customer,30,Business travel,Eco,192,5,1,1,1,5,5,5,5,3,2,2,4,2,5,0,0,satisfied
16012,Male,Loyal Customer,36,Business travel,Eco,380,2,1,1,1,2,2,2,2,4,1,3,2,3,2,25,31,dissatisfied
13034,Female,Loyal Customer,68,Personal Travel,Eco,304,3,4,3,3,2,4,4,2,2,3,4,5,2,3,16,56,dissatisfied
102037,Female,Loyal Customer,29,Business travel,Business,1581,5,5,5,5,5,5,5,5,4,2,5,4,4,5,0,0,satisfied
23446,Male,Loyal Customer,45,Business travel,Eco,576,4,1,1,1,4,4,4,4,5,3,4,1,4,4,0,0,satisfied
41900,Female,Loyal Customer,33,Business travel,Business,129,1,1,1,1,3,5,2,4,4,4,5,4,4,3,0,0,satisfied
118573,Female,Loyal Customer,57,Business travel,Eco,304,2,2,2,2,5,4,4,2,2,2,2,2,2,1,0,68,dissatisfied
127382,Female,Loyal Customer,46,Business travel,Business,868,2,2,2,2,4,4,5,3,3,3,3,4,3,4,0,0,satisfied
118129,Male,disloyal Customer,28,Business travel,Business,1488,3,3,3,4,5,3,5,5,4,4,4,5,5,5,42,28,dissatisfied
64678,Female,Loyal Customer,80,Business travel,Business,2776,4,4,4,4,4,4,4,5,5,5,5,3,5,5,0,0,satisfied
107798,Male,Loyal Customer,67,Business travel,Business,349,0,1,1,3,3,5,4,3,3,3,3,4,3,4,26,9,satisfied
12841,Female,Loyal Customer,29,Personal Travel,Eco,489,2,3,2,3,3,2,3,3,4,4,3,3,4,3,13,12,dissatisfied
8918,Male,disloyal Customer,24,Business travel,Eco,661,4,0,3,4,4,3,4,4,4,2,5,4,4,4,0,0,dissatisfied
111922,Female,Loyal Customer,55,Business travel,Business,2131,5,5,1,5,2,5,4,4,4,5,4,4,4,5,0,0,satisfied
78212,Female,Loyal Customer,43,Personal Travel,Eco,259,3,1,3,3,4,3,2,3,3,3,3,4,3,1,5,4,dissatisfied
15392,Female,Loyal Customer,39,Business travel,Eco,433,3,5,5,5,3,3,3,3,3,3,4,2,3,3,49,38,dissatisfied
39257,Male,disloyal Customer,57,Business travel,Eco,67,3,3,4,2,1,4,1,1,2,3,2,2,2,1,48,36,dissatisfied
32544,Male,Loyal Customer,41,Business travel,Eco,163,5,4,4,4,5,5,5,5,2,2,5,4,5,5,0,0,satisfied
57557,Female,disloyal Customer,31,Business travel,Business,1597,3,3,3,4,4,3,4,4,4,4,3,3,4,4,22,0,dissatisfied
129670,Female,disloyal Customer,23,Business travel,Eco,447,3,0,3,3,4,3,4,4,3,5,5,3,4,4,57,61,dissatisfied
129147,Female,disloyal Customer,27,Business travel,Eco,679,1,1,1,4,1,1,1,1,3,5,3,1,3,1,0,0,dissatisfied
129082,Male,disloyal Customer,23,Business travel,Business,2218,5,0,5,3,2,5,2,2,5,3,5,5,5,2,1,1,satisfied
116891,Female,Loyal Customer,58,Business travel,Business,2512,3,3,3,3,2,4,4,3,3,3,3,5,3,3,2,0,satisfied
119333,Male,Loyal Customer,19,Personal Travel,Eco,214,4,1,4,1,3,4,3,3,1,5,1,3,2,3,16,28,dissatisfied
3973,Female,Loyal Customer,53,Personal Travel,Eco Plus,764,4,4,4,3,2,4,5,3,3,4,3,5,3,5,11,26,dissatisfied
14592,Male,Loyal Customer,10,Personal Travel,Eco,1021,2,5,2,5,4,2,4,4,2,2,1,1,5,4,37,25,dissatisfied
66571,Male,disloyal Customer,23,Business travel,Eco,624,2,5,2,5,5,2,3,5,5,2,4,4,4,5,0,0,dissatisfied
111375,Male,disloyal Customer,26,Business travel,Eco,1050,3,3,3,3,1,3,1,1,4,3,3,2,2,1,0,0,dissatisfied
96365,Male,Loyal Customer,7,Personal Travel,Business,1342,2,4,2,4,2,2,4,2,5,2,4,4,3,2,0,15,dissatisfied
104052,Female,Loyal Customer,8,Personal Travel,Eco,1044,2,2,2,4,4,2,4,4,4,2,3,3,3,4,32,19,dissatisfied
92557,Female,Loyal Customer,58,Personal Travel,Eco,1892,1,4,1,3,4,4,5,2,2,1,4,1,2,5,8,0,dissatisfied
111852,Female,disloyal Customer,26,Business travel,Eco,628,3,3,3,4,2,3,2,2,2,2,3,1,3,2,5,19,dissatisfied
53579,Female,Loyal Customer,48,Personal Travel,Eco,1195,2,5,2,3,4,4,5,2,2,2,2,5,2,4,9,1,dissatisfied
35598,Female,disloyal Customer,15,Business travel,Eco Plus,1076,2,3,2,3,1,2,1,1,2,2,3,4,3,1,25,51,dissatisfied
111757,Male,Loyal Customer,33,Business travel,Business,1436,3,3,3,3,4,4,4,4,4,4,5,3,5,4,12,0,satisfied
45841,Female,Loyal Customer,21,Personal Travel,Eco,391,4,5,2,3,3,2,5,3,3,4,4,4,5,3,0,0,dissatisfied
116302,Female,Loyal Customer,69,Personal Travel,Eco,358,1,3,4,3,1,2,2,4,4,4,1,1,4,1,13,15,dissatisfied
75361,Female,Loyal Customer,61,Business travel,Eco Plus,986,4,3,4,3,3,3,3,4,4,4,4,5,4,5,0,0,satisfied
118065,Male,Loyal Customer,45,Personal Travel,Eco,1044,3,5,2,4,2,2,2,2,3,4,4,2,1,2,32,18,dissatisfied
29654,Female,Loyal Customer,49,Personal Travel,Eco,1448,2,5,2,3,2,3,4,2,2,2,2,1,2,3,8,0,dissatisfied
69066,Female,Loyal Customer,52,Business travel,Business,1389,1,1,1,1,4,5,4,4,4,4,4,3,4,5,0,0,satisfied
8701,Female,Loyal Customer,41,Business travel,Eco,181,4,3,2,2,4,4,4,4,2,1,4,5,4,4,0,0,satisfied
55313,Male,Loyal Customer,49,Business travel,Business,1325,1,1,5,1,4,5,4,2,2,2,2,4,2,5,10,34,satisfied
32936,Male,Loyal Customer,39,Personal Travel,Eco,163,3,5,3,1,1,3,1,1,4,2,5,3,4,1,0,0,dissatisfied
11718,Male,disloyal Customer,50,Business travel,Business,429,4,4,4,4,3,4,3,3,4,5,5,4,5,3,120,131,satisfied
96808,Female,disloyal Customer,32,Business travel,Business,781,2,2,2,2,1,2,1,1,4,5,4,3,4,1,26,28,dissatisfied
28180,Male,Loyal Customer,40,Personal Travel,Eco,834,2,4,2,2,3,2,3,3,4,5,4,4,5,3,38,24,dissatisfied
21318,Male,Loyal Customer,12,Business travel,Eco Plus,692,3,3,4,3,3,3,4,3,3,2,4,2,3,3,1,3,dissatisfied
126611,Male,Loyal Customer,9,Personal Travel,Eco,1337,3,5,3,5,1,3,1,1,4,2,4,5,4,1,0,0,dissatisfied
81545,Male,Loyal Customer,34,Personal Travel,Eco,1124,2,4,2,1,4,2,4,4,4,2,3,5,5,4,23,17,dissatisfied
69346,Female,Loyal Customer,28,Business travel,Business,2264,1,1,5,1,3,3,3,3,5,4,5,5,4,3,1,1,satisfied
54972,Male,Loyal Customer,52,Business travel,Business,1334,1,1,1,1,3,4,5,4,4,5,4,3,4,5,7,8,satisfied
20665,Male,Loyal Customer,30,Business travel,Business,552,5,5,5,5,4,4,4,4,2,1,2,1,1,4,0,0,satisfied
50001,Female,Loyal Customer,45,Business travel,Business,56,1,2,2,2,5,3,4,4,4,4,1,4,4,4,0,0,dissatisfied
5570,Male,Loyal Customer,54,Personal Travel,Eco,588,3,2,3,3,4,3,4,4,2,3,4,1,3,4,45,101,dissatisfied
83955,Female,Loyal Customer,38,Business travel,Business,2949,2,2,4,2,2,5,5,5,5,5,5,3,5,5,0,0,satisfied
26440,Male,disloyal Customer,24,Business travel,Eco,925,5,5,5,2,3,5,3,3,1,3,1,2,1,3,0,0,satisfied
19162,Male,Loyal Customer,52,Business travel,Eco,304,4,2,2,2,4,4,4,4,1,5,3,3,4,4,0,2,dissatisfied
92960,Female,disloyal Customer,21,Business travel,Business,1694,5,0,4,2,2,4,2,2,5,2,3,4,5,2,0,0,satisfied
70474,Male,disloyal Customer,25,Business travel,Business,867,3,4,3,4,2,3,2,2,5,5,4,5,4,2,0,0,dissatisfied
52496,Male,Loyal Customer,56,Business travel,Business,3131,1,1,1,1,2,5,4,4,4,4,5,4,4,5,0,0,satisfied
18713,Female,Loyal Customer,23,Personal Travel,Eco Plus,190,5,2,5,4,1,5,1,1,3,4,3,1,4,1,83,90,satisfied
27641,Female,Loyal Customer,22,Personal Travel,Eco Plus,937,2,5,3,2,1,3,1,1,1,4,4,4,3,1,0,0,dissatisfied
102551,Female,Loyal Customer,48,Personal Travel,Eco,197,2,5,2,4,2,2,3,3,3,2,3,1,3,5,6,12,dissatisfied
76267,Female,disloyal Customer,16,Business travel,Eco,1927,1,1,1,4,5,1,4,5,1,4,4,3,3,5,55,36,dissatisfied
74832,Female,Loyal Customer,40,Business travel,Business,1797,5,5,5,5,2,4,5,2,2,2,2,4,2,4,0,0,satisfied
81801,Female,disloyal Customer,25,Business travel,Eco,1310,3,3,3,3,1,3,1,1,1,4,3,2,3,1,10,0,dissatisfied
127522,Female,Loyal Customer,30,Business travel,Business,1506,1,5,1,1,5,5,5,5,4,5,4,4,5,5,31,29,satisfied
22134,Male,disloyal Customer,80,Business travel,Business,350,4,4,4,3,1,4,5,2,2,4,2,3,2,2,0,0,dissatisfied
41046,Male,Loyal Customer,54,Personal Travel,Eco,989,3,2,3,3,1,3,1,1,2,3,4,4,3,1,0,34,dissatisfied
86883,Male,Loyal Customer,24,Personal Travel,Eco Plus,692,1,1,1,3,4,1,4,4,1,5,2,1,3,4,0,0,dissatisfied
94232,Female,Loyal Customer,45,Business travel,Business,189,4,4,4,4,2,5,4,4,4,4,4,3,4,4,1,0,satisfied
101655,Female,Loyal Customer,33,Business travel,Eco Plus,1749,2,3,3,3,2,2,2,2,3,2,4,2,4,2,47,32,dissatisfied
74164,Male,Loyal Customer,52,Personal Travel,Eco,721,1,4,0,4,5,0,5,5,3,2,5,5,4,5,0,0,dissatisfied
91983,Female,Loyal Customer,67,Personal Travel,Eco Plus,2475,4,4,4,4,3,3,4,5,5,4,5,4,5,4,0,0,dissatisfied
91282,Female,Loyal Customer,29,Business travel,Eco Plus,240,2,4,4,4,2,3,2,2,3,3,3,1,4,2,61,55,dissatisfied
32524,Female,Loyal Customer,31,Business travel,Business,3428,0,4,0,1,2,2,2,2,3,3,1,1,5,2,0,0,satisfied
86175,Male,Loyal Customer,55,Business travel,Business,2044,3,3,5,3,4,5,5,4,4,4,4,5,4,4,30,39,satisfied
66034,Male,Loyal Customer,51,Business travel,Business,3069,5,5,5,5,3,5,5,5,5,5,5,5,5,5,48,79,satisfied
88985,Male,Loyal Customer,16,Personal Travel,Eco,1340,4,4,4,4,1,4,1,1,5,3,4,5,5,1,0,0,satisfied
53345,Female,Loyal Customer,24,Business travel,Business,1452,5,5,1,5,3,3,3,3,4,4,3,1,2,3,0,0,satisfied
38573,Female,Loyal Customer,10,Personal Travel,Eco,2569,1,5,1,5,5,1,5,5,3,1,1,1,4,5,0,0,dissatisfied
114777,Male,Loyal Customer,73,Business travel,Business,1973,1,1,1,1,4,4,4,5,5,4,5,3,5,4,0,0,satisfied
36511,Female,disloyal Customer,31,Business travel,Eco,1211,2,2,2,3,2,2,2,2,1,1,2,2,3,2,0,0,dissatisfied
111325,Female,Loyal Customer,48,Business travel,Eco,283,3,1,1,1,4,3,3,3,3,3,3,4,3,1,38,28,dissatisfied
56175,Male,Loyal Customer,66,Business travel,Eco,1000,4,2,2,2,4,4,4,4,2,2,1,2,1,4,7,0,satisfied
80009,Male,Loyal Customer,65,Personal Travel,Eco,1010,4,4,4,4,4,4,4,4,2,3,3,4,3,4,0,0,dissatisfied
27071,Male,Loyal Customer,12,Personal Travel,Eco,1399,2,4,2,4,2,2,2,2,3,2,5,5,5,2,0,0,dissatisfied
50948,Male,Loyal Customer,55,Personal Travel,Eco,109,3,4,3,2,2,3,2,2,4,3,4,4,4,2,0,0,dissatisfied
126101,Male,disloyal Customer,28,Business travel,Business,650,3,3,3,3,1,3,1,1,5,3,4,4,4,1,0,0,dissatisfied
11722,Female,disloyal Customer,42,Business travel,Business,429,3,3,3,4,3,3,3,3,4,5,4,3,4,3,13,2,dissatisfied
23920,Female,Loyal Customer,68,Personal Travel,Eco,579,2,1,2,3,4,4,3,5,5,2,5,3,5,1,0,0,dissatisfied
89783,Male,Loyal Customer,41,Personal Travel,Eco,1080,3,4,3,3,3,2,2,4,2,4,5,2,5,2,149,149,dissatisfied
62548,Male,Loyal Customer,41,Business travel,Business,1846,2,2,2,2,5,5,5,5,5,5,5,5,5,4,0,0,satisfied
37539,Male,disloyal Customer,22,Business travel,Eco,828,2,2,2,2,1,2,1,1,3,4,2,3,3,1,23,29,dissatisfied
39191,Female,Loyal Customer,52,Business travel,Business,318,0,0,0,3,4,2,4,1,1,1,1,1,1,4,0,0,satisfied
14391,Female,disloyal Customer,22,Business travel,Eco,789,5,5,5,3,4,5,4,4,2,4,3,3,2,4,0,0,satisfied
9496,Male,Loyal Customer,60,Business travel,Business,239,4,4,4,4,3,4,4,4,4,4,4,5,4,4,0,0,satisfied
125596,Female,disloyal Customer,24,Business travel,Eco,1587,5,5,5,3,1,5,1,1,4,3,3,4,4,1,0,6,satisfied
93654,Female,Loyal Customer,15,Business travel,Business,547,3,3,3,3,4,4,4,4,5,2,4,5,4,4,0,26,satisfied
25764,Female,Loyal Customer,11,Personal Travel,Eco,356,3,5,3,4,3,3,3,3,3,4,4,5,5,3,0,0,dissatisfied
95746,Male,Loyal Customer,47,Business travel,Business,3556,2,2,2,2,3,5,3,5,5,5,5,3,5,4,0,0,satisfied
83654,Female,disloyal Customer,38,Business travel,Eco,577,2,2,3,3,3,3,3,3,2,2,4,3,3,3,0,0,dissatisfied
128941,Male,Loyal Customer,43,Business travel,Business,3489,4,4,4,4,4,4,5,5,5,5,5,3,5,3,0,0,satisfied
109399,Female,Loyal Customer,43,Business travel,Business,1799,1,1,1,1,5,4,5,5,5,5,5,5,5,5,1,0,satisfied
112700,Female,Loyal Customer,27,Business travel,Business,723,4,4,4,4,4,4,4,4,3,3,4,2,4,4,0,0,dissatisfied
19367,Female,Loyal Customer,45,Business travel,Business,3960,2,2,2,2,5,2,3,3,3,3,3,5,3,3,22,13,satisfied
12215,Male,Loyal Customer,40,Business travel,Business,192,2,2,2,2,5,4,4,4,4,5,5,5,4,5,0,0,satisfied
95052,Female,Loyal Customer,70,Personal Travel,Eco,189,1,4,1,3,2,5,5,3,3,1,3,4,3,3,43,44,dissatisfied
104212,Male,Loyal Customer,16,Business travel,Eco,680,5,3,3,3,5,4,2,5,3,2,4,3,3,5,22,18,dissatisfied
42170,Female,Loyal Customer,22,Business travel,Business,834,4,2,2,2,4,4,4,4,2,2,3,4,4,4,0,7,dissatisfied
128338,Male,Loyal Customer,58,Business travel,Business,2888,5,5,5,5,4,5,5,5,5,5,5,4,5,3,0,0,satisfied
105169,Female,Loyal Customer,18,Personal Travel,Eco,220,3,1,3,3,1,3,1,1,3,2,4,3,3,1,0,0,dissatisfied
51494,Male,Loyal Customer,33,Personal Travel,Business,370,3,4,3,3,2,3,2,2,4,4,3,1,3,2,4,0,dissatisfied
119389,Female,Loyal Customer,50,Business travel,Business,2994,2,5,2,2,5,5,5,4,4,4,4,3,4,5,8,15,satisfied
64174,Female,Loyal Customer,32,Business travel,Business,3321,5,5,5,5,5,5,5,5,4,5,4,4,5,5,42,27,satisfied
128709,Male,Loyal Customer,26,Business travel,Business,1235,2,2,2,2,5,5,5,5,4,3,4,3,4,5,0,12,satisfied
85611,Female,Loyal Customer,23,Personal Travel,Eco,153,1,5,1,2,5,1,5,5,5,3,5,3,5,5,17,16,dissatisfied
121166,Male,disloyal Customer,72,Business travel,Eco,902,3,3,3,5,4,3,4,4,1,2,5,1,3,4,0,0,dissatisfied
38622,Female,Loyal Customer,41,Business travel,Business,1111,1,1,1,1,2,5,4,2,2,2,2,5,2,4,108,100,satisfied
101340,Male,Loyal Customer,19,Personal Travel,Eco,1771,3,4,3,3,1,3,1,1,1,5,4,3,4,1,28,31,dissatisfied
27989,Male,Loyal Customer,50,Business travel,Business,1616,5,5,5,5,5,5,4,3,3,3,3,3,3,4,0,0,satisfied
49990,Male,Loyal Customer,36,Business travel,Business,109,2,2,2,2,4,1,1,4,4,4,4,4,4,1,0,2,satisfied
64691,Female,Loyal Customer,43,Business travel,Business,247,2,2,2,2,4,5,4,4,4,4,4,4,4,4,58,67,satisfied
62104,Female,Loyal Customer,7,Personal Travel,Business,2454,3,4,3,5,5,3,5,5,4,4,4,5,1,5,2,0,dissatisfied
7856,Male,Loyal Customer,33,Personal Travel,Eco,1005,5,5,5,2,2,5,2,2,3,2,5,4,5,2,0,0,satisfied
72652,Female,Loyal Customer,8,Personal Travel,Eco,985,3,5,3,4,1,3,1,1,3,2,5,4,4,1,0,0,dissatisfied
111388,Female,Loyal Customer,34,Business travel,Business,2077,3,3,3,3,1,4,1,4,4,4,4,5,4,1,8,54,satisfied
2783,Female,Loyal Customer,52,Business travel,Business,1718,1,1,1,1,3,5,5,5,5,5,5,4,5,3,40,34,satisfied
36933,Male,Loyal Customer,51,Business travel,Eco,467,2,5,5,5,2,2,2,2,1,1,4,4,3,2,0,5,dissatisfied
55025,Female,Loyal Customer,54,Business travel,Business,1379,3,1,1,1,4,4,4,3,3,3,3,1,3,3,29,25,dissatisfied
38653,Female,Loyal Customer,40,Business travel,Business,2704,5,5,5,5,3,5,2,4,4,4,4,5,4,3,0,0,satisfied
23862,Male,Loyal Customer,11,Personal Travel,Eco,552,1,4,1,1,2,1,2,2,4,5,4,5,3,2,0,0,dissatisfied
60656,Male,Loyal Customer,55,Business travel,Business,1591,1,1,1,1,4,4,4,1,1,1,1,4,1,3,6,0,dissatisfied
91314,Female,Loyal Customer,53,Business travel,Business,442,4,4,4,4,2,4,5,5,5,5,5,5,5,5,0,0,satisfied
33498,Female,Loyal Customer,26,Personal Travel,Eco Plus,2496,2,5,2,4,5,2,5,5,2,1,5,3,3,5,0,0,dissatisfied
100176,Male,Loyal Customer,38,Personal Travel,Eco,717,3,5,2,3,2,2,2,2,2,1,1,3,5,2,6,20,dissatisfied
70086,Female,disloyal Customer,23,Business travel,Business,460,4,2,4,4,4,1,1,4,4,5,4,1,5,1,381,374,satisfied
62146,Female,Loyal Customer,47,Business travel,Business,2454,3,3,3,3,5,5,4,5,5,5,5,5,5,5,4,0,satisfied
127905,Female,Loyal Customer,63,Personal Travel,Eco,1671,3,2,3,4,2,4,3,1,1,3,1,1,1,2,0,4,dissatisfied
74169,Male,Loyal Customer,22,Personal Travel,Eco,592,2,3,2,4,3,2,3,3,4,5,2,3,5,3,9,22,dissatisfied
37645,Female,Loyal Customer,10,Personal Travel,Eco,1144,3,5,3,4,2,3,2,2,4,3,5,3,5,2,16,0,dissatisfied
122344,Female,Loyal Customer,34,Business travel,Business,2801,1,1,1,1,2,5,5,4,4,4,4,5,4,3,1,0,satisfied
9878,Female,disloyal Customer,39,Business travel,Business,357,1,1,1,1,1,1,1,4,5,1,1,1,1,1,182,194,dissatisfied
95286,Male,Loyal Customer,65,Personal Travel,Eco,458,2,4,2,3,2,2,2,2,3,2,5,5,5,2,12,3,dissatisfied
9366,Male,Loyal Customer,67,Business travel,Eco,401,1,5,5,5,1,1,1,1,4,3,3,1,2,1,0,0,dissatisfied
101759,Female,Loyal Customer,14,Personal Travel,Eco,1590,3,4,3,3,3,3,3,3,4,4,4,4,3,3,0,0,dissatisfied
27467,Female,Loyal Customer,55,Business travel,Eco,1050,5,1,3,1,5,2,2,5,5,5,5,3,5,3,0,0,satisfied
76777,Female,Loyal Customer,22,Business travel,Business,2768,2,3,1,3,2,3,2,2,3,3,4,2,4,2,0,0,dissatisfied
121338,Female,Loyal Customer,59,Business travel,Business,3203,5,5,5,5,4,5,5,2,2,2,2,4,2,3,7,20,satisfied
84460,Male,Loyal Customer,64,Personal Travel,Eco,290,4,5,4,2,3,4,3,3,5,2,4,5,4,3,0,10,satisfied
111764,Male,Loyal Customer,42,Business travel,Business,1436,5,5,5,5,3,5,4,4,4,4,4,4,4,3,8,0,satisfied
95401,Female,Loyal Customer,15,Personal Travel,Eco,192,1,5,1,2,5,1,2,5,5,2,4,5,5,5,5,2,dissatisfied
120198,Male,Loyal Customer,51,Business travel,Business,1303,4,4,4,4,3,4,5,3,3,3,3,5,3,5,0,0,satisfied
109238,Male,Loyal Customer,19,Personal Travel,Eco,616,1,1,1,3,1,1,1,1,4,5,3,1,3,1,0,0,dissatisfied
27957,Male,Loyal Customer,22,Business travel,Business,1660,2,2,2,2,2,2,2,2,4,3,2,2,4,2,0,0,dissatisfied
124395,Female,Loyal Customer,29,Business travel,Eco Plus,575,5,4,4,4,5,4,5,5,2,2,4,1,4,5,18,11,dissatisfied
20572,Female,Loyal Customer,44,Business travel,Eco,165,4,2,4,4,5,5,5,4,4,4,4,4,4,2,6,0,satisfied
33790,Female,Loyal Customer,33,Personal Travel,Eco,588,2,5,2,1,4,2,4,4,3,5,5,5,2,4,0,1,dissatisfied
124108,Female,Loyal Customer,44,Business travel,Business,3506,3,3,3,3,2,4,5,4,4,5,4,3,4,3,2,1,satisfied
117338,Male,disloyal Customer,23,Business travel,Eco,296,1,0,2,2,2,2,2,2,4,2,4,3,5,2,0,0,dissatisfied
52138,Male,Loyal Customer,38,Business travel,Business,2990,1,1,1,1,4,5,4,5,5,5,5,5,5,5,0,0,satisfied
71558,Female,Loyal Customer,40,Business travel,Business,2305,3,3,3,3,3,4,4,3,3,3,3,3,3,5,0,0,satisfied
36359,Female,disloyal Customer,27,Business travel,Eco,200,4,2,5,5,4,5,4,4,1,1,5,1,1,4,80,90,satisfied
111837,Male,disloyal Customer,10,Business travel,Business,804,3,3,2,3,5,2,5,5,3,2,3,1,3,5,0,0,dissatisfied
116617,Female,Loyal Customer,47,Business travel,Business,362,4,4,4,4,4,5,4,4,4,4,4,3,4,3,0,0,satisfied
92199,Female,Loyal Customer,36,Business travel,Eco,1979,4,2,4,2,4,3,4,4,1,3,3,2,3,4,0,6,dissatisfied
66077,Male,Loyal Customer,27,Personal Travel,Eco,1055,2,5,1,3,1,1,1,1,5,5,4,4,5,1,0,0,dissatisfied
95179,Female,Loyal Customer,65,Personal Travel,Eco,239,3,2,3,4,5,4,3,3,3,3,4,1,3,3,0,0,dissatisfied
102589,Female,Loyal Customer,39,Business travel,Eco Plus,223,1,5,5,5,1,1,1,1,4,2,3,2,3,1,35,31,dissatisfied
5789,Female,Loyal Customer,54,Business travel,Business,3115,4,4,4,4,3,4,5,4,4,4,5,3,4,3,4,28,satisfied
127650,Male,disloyal Customer,54,Business travel,Business,990,5,4,4,4,1,5,1,1,4,4,3,5,5,1,0,0,satisfied
62503,Male,Loyal Customer,55,Business travel,Business,1744,2,2,4,2,5,4,4,4,4,4,4,4,4,5,0,11,satisfied
4806,Female,Loyal Customer,62,Personal Travel,Eco,403,3,5,3,3,5,4,5,1,1,3,1,4,1,3,0,0,dissatisfied
64710,Female,Loyal Customer,34,Business travel,Business,551,4,4,4,4,4,4,5,5,5,5,5,5,5,3,14,46,satisfied
54745,Male,Loyal Customer,56,Personal Travel,Eco,854,2,4,2,3,5,2,5,5,5,2,5,3,5,5,0,0,dissatisfied
128665,Female,Loyal Customer,19,Business travel,Business,2288,2,2,2,2,5,4,5,5,3,4,4,3,5,5,5,0,satisfied
43630,Male,Loyal Customer,66,Personal Travel,Eco,252,3,3,3,3,2,3,2,2,4,5,3,4,4,2,0,0,dissatisfied
106558,Female,Loyal Customer,28,Business travel,Business,1024,1,1,1,1,4,4,4,4,5,3,5,5,4,4,0,3,satisfied
68983,Female,disloyal Customer,8,Business travel,Eco,700,3,3,3,3,5,3,5,5,2,2,3,1,3,5,0,0,dissatisfied
97138,Female,disloyal Customer,46,Business travel,Business,1476,1,1,1,3,5,1,5,5,4,4,5,5,5,5,8,0,dissatisfied
12414,Female,Loyal Customer,35,Personal Travel,Eco,201,5,5,5,1,1,5,1,1,3,5,4,3,4,1,0,0,satisfied
54288,Female,Loyal Customer,24,Business travel,Eco,1075,4,3,3,3,4,4,4,4,3,4,2,5,5,4,5,2,satisfied
93973,Female,disloyal Customer,21,Business travel,Business,1218,3,2,3,2,4,3,4,4,3,1,3,2,2,4,57,35,dissatisfied
31009,Female,Loyal Customer,33,Business travel,Business,391,2,2,2,2,2,2,2,2,2,2,2,1,2,2,29,26,dissatisfied
83533,Female,Loyal Customer,23,Business travel,Business,2925,3,3,3,3,4,4,4,4,4,5,5,4,5,4,79,137,satisfied
85547,Female,Loyal Customer,40,Business travel,Business,2935,1,1,1,1,3,5,5,4,4,4,4,5,4,4,0,0,satisfied
